Derge	Lhasa	BuddhaNexus Link
D0335 	H0339 	https://buddhanexus.net/tib/text/K10D0335_H0339
D0336 	H0340 	https://buddhanexus.net/tib/text/K10D0336_H0340
D0337 	H0341 	https://buddhanexus.net/tib/text/K10D0337_H0341
Dx 	H0342 	https://buddhanexus.net/tib/text/K10Dx_H0342
D0338 	H0343 	https://buddhanexus.net/tib/text/K10D0338_H0343
Dx 	H0344 	https://buddhanexus.net/tib/text/K10Dx_H0344
D0339 	H0345 	https://buddhanexus.net/tib/text/K10D0339_H0345
D0340 	H0346 	https://buddhanexus.net/tib/text/K10D0340_H0346
D0340.2 	H0346.2 	https://buddhanexus.net/tib/text/K10D0340-2_H0346-2
D0341 	H0347 	https://buddhanexus.net/tib/text/K10D0341_H0347
D0342 	H0348 	https://buddhanexus.net/tib/text/K10D0342_H0348
Dx 	H0349 	https://buddhanexus.net/tib/text/K10Dx_H0349
Dx 	H0350 	https://buddhanexus.net/tib/text/K10Dx_H0350
D0343 	H0351 	https://buddhanexus.net/tib/text/K10D0343_H0351
D0344 	H0352 	https://buddhanexus.net/tib/text/K10D0344_H0352
D0345 	H0353 	https://buddhanexus.net/tib/text/K10D0345_H0353
D0346 	H0354 	https://buddhanexus.net/tib/text/K10D0346_H0354
D0347 	H0355 	https://buddhanexus.net/tib/text/K10D0347_H0355
D0348 	H0356 	https://buddhanexus.net/tib/text/K10D0348_H0356
D0349 	H0357 	https://buddhanexus.net/tib/text/K10D0349_H0357
D0350 	H0358 	https://buddhanexus.net/tib/text/K10D0350_H0358
D0351 	H0359 	https://buddhanexus.net/tib/text/K10D0351_H0359
D0352 	H0360 	https://buddhanexus.net/tib/text/K10D0352_H0360
D0353 	H0361 	https://buddhanexus.net/tib/text/K10D0353_H0361
D0354 	H0362 	https://buddhanexus.net/tib/text/K10D0354_H0362
D0355 	H0363 	https://buddhanexus.net/tib/text/K10D0355_H0363
D0356 	H0364 	https://buddhanexus.net/tib/text/K10D0356_H0364
D0357 	H0365 	https://buddhanexus.net/tib/text/K10D0357_H0365
D0358 	H0366 	https://buddhanexus.net/tib/text/K10D0358_H0366
D0359 	H0367 	https://buddhanexus.net/tib/text/K10D0359_H0367
D0119 	H0368 	https://buddhanexus.net/tib/text/K10D0119_H0368
D0119.2 	H0368.2 	https://buddhanexus.net/tib/text/K11D0119-2_H0368-2
D0360 	H0369 	https://buddhanexus.net/tib/text/K12D0360_H0369
D0361 	H0370 	https://buddhanexus.net/tib/text/K12D0361_H0370
D0362 	H0371 	https://buddhanexus.net/tib/text/K12D0362_H0371
D0363 	H0372 	https://buddhanexus.net/tib/text/K12D0363_H0372
Dx 	H0373 	https://buddhanexus.net/tib/text/K12Dx_H0373
D0364 	H0374 	https://buddhanexus.net/tib/text/K12D0364_H0374
D0365 	H0375 	https://buddhanexus.net/tib/text/K12D0365_H0375
D0366 	H0376 	https://buddhanexus.net/tib/text/K12D0366_H0376
D0367 	H0377 	https://buddhanexus.net/tib/text/K12D0367_H0377
D0417-18 	H0378 	https://buddhanexus.net/tib/text/K12D0417-18_H0378
D0417-18.2 	H0378.2 	https://buddhanexus.net/tib/text/K12D0417-18-2_H0378-2
D0419 	H0379 	https://buddhanexus.net/tib/text/K12D0419_H0379
D0420 	H0380 	https://buddhanexus.net/tib/text/K12D0420_H0380
D0421 	H0381 	https://buddhanexus.net/tib/text/K12D0421_H0381
D0422 	H0382 	https://buddhanexus.net/tib/text/K12D0422_H0382
D0423 	H0383 	https://buddhanexus.net/tib/text/K12D0423_H0383
D0368 	H0384 	https://buddhanexus.net/tib/text/K12D0368_H0384
D0369 	H0385 	https://buddhanexus.net/tib/text/K12D0369_H0385
D0370 	H0386 	https://buddhanexus.net/tib/text/K12D0370_H0386
D0371 	H0387 	https://buddhanexus.net/tib/text/K12D0371_H0387
D0378-0379 	H0388 	https://buddhanexus.net/tib/text/K12D0378-0379_H0388
D0378-0379.2 	H0388.2 	https://buddhanexus.net/tib/text/K12D0378-0379-2_H0388-2
D0373 	H0389 	https://buddhanexus.net/tib/text/K12D0373_H0389
D0372 	H0390 	https://buddhanexus.net/tib/text/K12D0372_H0390
D0374 	H0391 	https://buddhanexus.net/tib/text/K12D0374_H0391
D0377 	H0392 	https://buddhanexus.net/tib/text/K12D0377_H0392
D0380 	H0393 	https://buddhanexus.net/tib/text/K12D0380_H0393
D0375 	H0394 	https://buddhanexus.net/tib/text/K12D0375_H0394
D0376 	H0395 	https://buddhanexus.net/tib/text/K12D0376_H0395
D0381 	H0396 	https://buddhanexus.net/tib/text/K12D0381_H0396
D0382 	H0397 	https://buddhanexus.net/tib/text/K12D0382_H0397
D0416 	H0398 	https://buddhanexus.net/tib/text/K12D0416_H0398
D0414 	H0399 	https://buddhanexus.net/tib/text/K12D0414_H0399
D0424 	H0400 	https://buddhanexus.net/tib/text/K12D0424_H0400
D0425 	H0401 	https://buddhanexus.net/tib/text/K12D0425_H0401
D0426 	H0402 	https://buddhanexus.net/tib/text/K12D0426_H0402
D0427 	H0403 	https://buddhanexus.net/tib/text/K12D0427_H0403
D0428 	H0404 	https://buddhanexus.net/tib/text/K12D0428_H0404
D0429 	H0405 	https://buddhanexus.net/tib/text/K12D0429_H0405
D0430 	H0406 	https://buddhanexus.net/tib/text/K12D0430_H0406
D0432 	H0407 	https://buddhanexus.net/tib/text/K12D0432_H0407
D0433 	H0408 	https://buddhanexus.net/tib/text/K12D0433_H0408
D0434 	H0409 	https://buddhanexus.net/tib/text/K12D0434_H0409
D0435 	H0410 	https://buddhanexus.net/tib/text/K12D0435_H0410
D0437 	H0411 	https://buddhanexus.net/tib/text/K12D0437_H0411
D0438 	H0412 	https://buddhanexus.net/tib/text/K12D0438_H0412
D0439 	H0413 	https://buddhanexus.net/tib/text/K12D0439_H0413
D0440 	H0414 	https://buddhanexus.net/tib/text/K12D0440_H0414
D0431 	H0415 	https://buddhanexus.net/tib/text/K12D0431_H0415
D0442-0443 	H0416 	https://buddhanexus.net/tib/text/K12D0442-0443_H0416
D0442-0443.2 	H0416.2 	https://buddhanexus.net/tib/text/K12D0442-0443-2_H0416-2
D0445 	H0417 	https://buddhanexus.net/tib/text/K12D0445_H0417
D0444 	H0418 	https://buddhanexus.net/tib/text/K12D0444_H0418
D0447 	H0419 	https://buddhanexus.net/tib/text/K12D0447_H0419
D0446 	H0420 	https://buddhanexus.net/tib/text/K12D0446_H0420
D0454 	H0421 	https://buddhanexus.net/tib/text/K12D0454_H0421
D0455 	H0422 	https://buddhanexus.net/tib/text/K12D0455_H0422
D0456 	H0423 	https://buddhanexus.net/tib/text/K12D0456_H0423
D0457 	H0424 	https://buddhanexus.net/tib/text/K12D0457_H0424
D0458 	H0425 	https://buddhanexus.net/tib/text/K12D0458_H0425
D0459 	H0426 	https://buddhanexus.net/tib/text/K12D0459_H0426
D0460A(36b4-36b6) 	H0427 	https://buddhanexus.net/tib/text/K12D0460A(36b4-36b6)_H0427
D0460B(39b6-7) 	H0428 	https://buddhanexus.net/tib/text/K12D0460B(39b6-7)_H0428
D0461 	H0429 	https://buddhanexus.net/tib/text/K12D0461_H0429
D0462 	H0430 	https://buddhanexus.net/tib/text/K12D0462_H0430
D0466 	H0431 	https://buddhanexus.net/tib/text/K12D0466_H0431
D0467 	H0432 	https://buddhanexus.net/tib/text/K12D0467_H0432
D0473 	H0433 	https://buddhanexus.net/tib/text/K12D0473_H0433
D0468 	H0434 	https://buddhanexus.net/tib/text/K12D0468_H0434
D0470 	H0453 	https://buddhanexus.net/tib/text/K12D0470_H0453
D0469 	H0436 	https://buddhanexus.net/tib/text/K12D0469_H0436
D0471 	H0437 	https://buddhanexus.net/tib/text/K12D0471_H0437
D0472 	H0438 	https://buddhanexus.net/tib/text/K12D0472_H0438
D0605=D0956 	H0439 	https://buddhanexus.net/tib/text/K12D0605=D0956_H0439
D0474 	H0440 	https://buddhanexus.net/tib/text/K12D0474_H0440
D0475 	H0441 	https://buddhanexus.net/tib/text/K12D0475_H0441
D0476 	H0442 	https://buddhanexus.net/tib/text/K12D0476_H0442
D0463 	H0443 	https://buddhanexus.net/tib/text/K12D0463_H0443
D0464 	H0444 	https://buddhanexus.net/tib/text/K12D0464_H0444
D0465 	H0445 	https://buddhanexus.net/tib/text/K12D0465_H0445
D0477 	H0446 	https://buddhanexus.net/tib/text/K12D0477_H0446
D0479 	H0447 	https://buddhanexus.net/tib/text/K12D0479_H0447
D0480 	H0448 	https://buddhanexus.net/tib/text/K12D0480_H0448
D0481 	H0449 	https://buddhanexus.net/tib/text/K12D0481_H0449
D0482 	H0450 	https://buddhanexus.net/tib/text/K12D0482_H0450
D0486 	H0451 	https://buddhanexus.net/tib/text/K12D0486_H0451
D0484 	H0452 	https://buddhanexus.net/tib/text/K12D0484_H0452
D0487 D0470 	H0453 	https://buddhanexus.net/tib/text/K12D0487_D0470_H0453
D0488 	H0454 	https://buddhanexus.net/tib/text/K12D0488_H0454
D0489=D0017 	H0455=H0019 	https://buddhanexus.net/tib/text/K12D0489=D0017_H0455=H0019
D0492 	H0456 	https://buddhanexus.net/tib/text/K12D0492_H0456
D0483 	H0457 	https://buddhanexus.net/tib/text/K12D0483_H0457
D0485 	H0458 	https://buddhanexus.net/tib/text/K12D0485_H0458
D0490 	H0459 	https://buddhanexus.net/tib/text/K12D0490_H0459
D0491 	H0460=H0025 	https://buddhanexus.net/tib/text/K12D0491_H0460=H0025
D0493 	H0461 	https://buddhanexus.net/tib/text/K12D0493_H0461
D0494 	H0462 	https://buddhanexus.net/tib/text/K12D0494_H0462
D0498 	H0463 	https://buddhanexus.net/tib/text/K12D0498_H0463
D0499 	H0464 	https://buddhanexus.net/tib/text/K12D0499_H0464
D0495 	H0465 	https://buddhanexus.net/tib/text/K12D0495_H0465
D0496 	H0466 	https://buddhanexus.net/tib/text/K12D0496_H0466
D0500 	H0467 	https://buddhanexus.net/tib/text/K12D0500_H0467
Dx 	H0468 	https://buddhanexus.net/tib/text/K12Dx_H0468
D0501 	H0469 	https://buddhanexus.net/tib/text/K12D0501_H0469
D0502 	H0470 	https://buddhanexus.net/tib/text/K12D0502_H0470
D0503 	H0471 	https://buddhanexus.net/tib/text/K12D0503_H0471
D0504 	H0472 	https://buddhanexus.net/tib/text/K12D0504_H0472
D0505 	H0473 	https://buddhanexus.net/tib/text/K12D0505_H0473
Dx 	H0474 	https://buddhanexus.net/tib/text/K12Dx_H0474
Dx 	H0475 	https://buddhanexus.net/tib/text/K12Dx_H0475
D0506=D0885 	H0476 	https://buddhanexus.net/tib/text/K12D0506=D0885_H0476
D0508 	H0477 	https://buddhanexus.net/tib/text/K12D0508_H0477
D0509=D0920 	H0478 	https://buddhanexus.net/tib/text/K12D0509=D0920_H0478
D0507=D0883 	H0479 	https://buddhanexus.net/tib/text/K12D0507=D0883_H0479
D0628=D0312=D1093 	H0480 	https://buddhanexus.net/tib/text/K12D0628=D0312=D1093_H0480
D0533=D0860 	H0481 	https://buddhanexus.net/tib/text/K12D0533=D0860_H0481
D0543=D0861 	H0482 	https://buddhanexus.net/tib/text/K12D0543=D0861_H0482
D0652=D0863 	H0483 	https://buddhanexus.net/tib/text/K12D0652=D0863_H0483
D0680=D0889 	H0484 	https://buddhanexus.net/tib/text/K12D0680=D0889_H0484
D0536=D0869 	H0485 	https://buddhanexus.net/tib/text/K12D0536=D0869_H0485
D0514=D0854 	H0486 	https://buddhanexus.net/tib/text/K12D0514=D0854_H0486
D0515=D0855 	H0487 	https://buddhanexus.net/tib/text/K12D0515=D0855_H0487
D0513=D0856 	H0488 	https://buddhanexus.net/tib/text/K12D0513=D0856_H0488
D0511=D0273=D0853 	H0489 	https://buddhanexus.net/tib/text/K12D0511=D0273=D0853_H0489
D0512=D0270=D0852 	H0490 	https://buddhanexus.net/tib/text/K12D0512=D0270=D0852_H0490
D0677=D0864 	H0491 	https://buddhanexus.net/tib/text/K12D0677=D0864_H0491
D0678 	H0492 	https://buddhanexus.net/tib/text/K12D0678_H0492
D0535=D0868 	H0493 	https://buddhanexus.net/tib/text/K12D0535=D0868_H0493
D0537=D0870 	H0494 	https://buddhanexus.net/tib/text/K12D0537=D0870_H0494
D0517=D0496 	H0495 	https://buddhanexus.net/tib/text/K12D0517=D0496_H0495
D0542=D0872 	H0496 	https://buddhanexus.net/tib/text/K12D0542=D0872_H0496
D0644=D0882 	H0497 	https://buddhanexus.net/tib/text/K12D0644=D0882_H0497
D0530=D0022 	H0498=H0024 	https://buddhanexus.net/tib/text/K12D0530=D0022_H0498=H0024
D0531=D0021 	H0499=H0026 	https://buddhanexus.net/tib/text/K12D0531=D0021_H0499=H0026
D0532=D0873 	H0500 	https://buddhanexus.net/tib/text/K12D0532=D0873_H0500
D0543 	H0501 	https://buddhanexus.net/tib/text/K12D0543_H0501
D0544 	H0502 	https://buddhanexus.net/tib/text/K12D0544_H0502
D0551 	H0503 	https://buddhanexus.net/tib/text/K12D0551_H0503
D0552 	H0504 	https://buddhanexus.net/tib/text/K12D0552_H0504
D0545=D0892 	H0505 	https://buddhanexus.net/tib/text/K12D0545=D0892_H0505
D0546=D0893 	H0506 	https://buddhanexus.net/tib/text/K12D0546=D0893_H0506
D0548=D0894 	H0507 	https://buddhanexus.net/tib/text/K12D0548=D0894_H0507
D0549=D0895 	H0508 	https://buddhanexus.net/tib/text/K12D0549=D0895_H0508
D0547 	H0509 	https://buddhanexus.net/tib/text/K12D0547_H0509
D0550=D0896 	H0510 	https://buddhanexus.net/tib/text/K12D0550=D0896_H0510
D0553=D0025 	H0511=H0020 	https://buddhanexus.net/tib/text/K12D0553=D0025_H0511=H0020
D0554=D0019 	H0512=H0023 	https://buddhanexus.net/tib/text/K12D0554=D0019_H0512=H0023
D0555 	H0513 	https://buddhanexus.net/tib/text/K12D0555_H0513
D0556 	H0514 	https://buddhanexus.net/tib/text/K12D0556_H0514
D0557 	H0515 	https://buddhanexus.net/tib/text/K12D0557_H0515
D0558 	H0516 	https://buddhanexus.net/tib/text/K12D0558_H0516
D0559 	H0517 	https://buddhanexus.net/tib/text/K12D0559_H0517
D0561 	H0518 	https://buddhanexus.net/tib/text/K12D0561_H0518
D0562 	H0519 	https://buddhanexus.net/tib/text/K12D0562_H0519
D0563 	H0520 	https://buddhanexus.net/tib/text/K12D0563_H0520
D0564=D0988 	H0521 	https://buddhanexus.net/tib/text/K12D0564=D0988_H0521
D0565 	H0522 	https://buddhanexus.net/tib/text/K12D0565_H0522
D0566 	H0523 	https://buddhanexus.net/tib/text/K12D0566_H0523
D0735=D0994 	H0524 	https://buddhanexus.net/tib/text/K12D0735=D0994_H0524
D0736=D0995 	H0525 	https://buddhanexus.net/tib/text/K12D0736=D0995_H0525
D0758 	H0526 	https://buddhanexus.net/tib/text/K12D0758_H0526
D0613=D0989 	H0527 	https://buddhanexus.net/tib/text/K12D0613=D0989_H0527
D0571=D0990 	H0528 	https://buddhanexus.net/tib/text/K12D0571=D0990_H0528
D0570=D0991 	H0529 	https://buddhanexus.net/tib/text/K12D0570=D0991_H0529
D0732=D0992 	H0530 	https://buddhanexus.net/tib/text/K12D0732=D0992_H0530
D0568=D1004 	H0531 	https://buddhanexus.net/tib/text/K12D0568=D1004_H0531
D0567=D1003 	H0532 	https://buddhanexus.net/tib/text/K12D0567=D1003_H0532
D0560 	H0553 	https://buddhanexus.net/tib/text/K12D0560_H0553
D0528=D0858 	H0534=H0679 	https://buddhanexus.net/tib/text/K12D0528=D0858_H0534=H0679
D0497=D0999 	H0535 	https://buddhanexus.net/tib/text/K12D0497=D0999_H0535
D0595 	H0536 	https://buddhanexus.net/tib/text/K12D0595_H0536
D0597=D0984 	H0537 	https://buddhanexus.net/tib/text/K12D0597=D0984_H0537
D0594 	H0538 	https://buddhanexus.net/tib/text/K12D0594_H0538
D0598 	H0539 	https://buddhanexus.net/tib/text/K12D0598_H0539
D0596 	H0540 	https://buddhanexus.net/tib/text/K12D0596_H0540
D0590=D0985 	H0541 	https://buddhanexus.net/tib/text/K12D0590=D0985_H0541
D0591 	H0542 	https://buddhanexus.net/tib/text/K12D0591_H0542
D0592 	H0543 	https://buddhanexus.net/tib/text/K12D0592_H0543
D0593 	H0544 	https://buddhanexus.net/tib/text/K12D0593_H0544
D0599=D0983 	H0545 	https://buddhanexus.net/tib/text/K12D0599=D0983_H0545
D0622=D1014 	H0546 	https://buddhanexus.net/tib/text/K12D0622=D1014_H0546
D0624=D1017 	H0547 	https://buddhanexus.net/tib/text/K12D0624=D1017_H0547
D0625=D1016 	H0548 	https://buddhanexus.net/tib/text/K12D0625=D1016_H0548
D0620=D1018 	H0549 	https://buddhanexus.net/tib/text/K12D0620=D1018_H0549
D0621=D1020 	H0550 	https://buddhanexus.net/tib/text/K12D0621=D1020_H0550
D0629=D0961 	H0551 	https://buddhanexus.net/tib/text/K12D0629=D0961_H0551
D0615=D0976 	H0552 	https://buddhanexus.net/tib/text/K12D0615=D0976_H0552
D0560 D0710=D0930 	H0553 	https://buddhanexus.net/tib/text/K12D0560_D0710=D0930_H0553
Dx 	H0554 	https://buddhanexus.net/tib/text/K12Dx_H0554
Dx 	H0555 	https://buddhanexus.net/tib/text/K12Dx_H0555
D0510=D0982 	H0556 	https://buddhanexus.net/tib/text/K12D0510=D0982_H0556
D0601=D0884 	H0557 	https://buddhanexus.net/tib/text/K12D0601=D0884_H0557
D0602 	H0558 	https://buddhanexus.net/tib/text/K12D0602_H0558
D0519=D0979 	H0559 	https://buddhanexus.net/tib/text/K12D0519=D0979_H0559
D0520=D0212=D0980 	H0560 	https://buddhanexus.net/tib/text/K12D0520=D0212=D0980_H0560
D0521=D0981 	H0561 	https://buddhanexus.net/tib/text/K12D0521=D0981_H0561
D0600=D0962 	H0562 	https://buddhanexus.net/tib/text/K12D0600=D0962_H0562
D0505B(286a6-7) 	H0563 	https://buddhanexus.net/tib/text/K12D0505B(286a6-7)_H0563
D0608=D0926 	H0564 	https://buddhanexus.net/tib/text/K12D0608=D0926_H0564
Dx 	H0565 	https://buddhanexus.net/tib/text/K12Dx_H0565
D0651=D1040 	H0566 	https://buddhanexus.net/tib/text/K12D0651=D1040_H0566
D0650=D1039 	H0567 	https://buddhanexus.net/tib/text/K12D0650=D1039_H0567
D0711=D1042 	H0568 	https://buddhanexus.net/tib/text/K12D0711=D1042_H0568
D0712=D1043 	H0569 	https://buddhanexus.net/tib/text/K12D0712=D1043_H0569
D0713=D1044 	H0570 	https://buddhanexus.net/tib/text/K12D0713=D1044_H0570
D0714=D1045 	H0571 	https://buddhanexus.net/tib/text/K12D0714=D1045_H0571
D0715=D1046 	H0572 	https://buddhanexus.net/tib/text/K12D0715=D1046_H0572
D0717=D1048 	H0573 	https://buddhanexus.net/tib/text/K12D0717=D1048_H0573
D0538=D1068 	H0574 	https://buddhanexus.net/tib/text/K12D0538=D1068_H0574
D0679=D0851 	H0575 	https://buddhanexus.net/tib/text/K12D0679=D0851_H0575
D0573=D0996 	H0576 	https://buddhanexus.net/tib/text/K12D0573=D0996_H0576
D0737=D0960 	H0577 	https://buddhanexus.net/tib/text/K12D0737=D0960_H0577
D0720=D1041 	H0578 	https://buddhanexus.net/tib/text/K12D0720=D1041_H0578
D0742 	H0579 	https://buddhanexus.net/tib/text/K12D0742_H0579
D0539 	H0580 	https://buddhanexus.net/tib/text/K12D0539_H0580
D0604 	H0581 	https://buddhanexus.net/tib/text/K12D0604_H0581
D0574=D0922 	H0582 	https://buddhanexus.net/tib/text/K12D0574=D0922_H0582
D0518=D0857 	H0583 	https://buddhanexus.net/tib/text/K12D0518=D0857_H0583
D0734=D0968 	H0584 	https://buddhanexus.net/tib/text/K12D0734=D0968_H0584
D0618=D0967 	H0585 	https://buddhanexus.net/tib/text/K12D0618=D0967_H0585
D0607=D0929 	H0586 	https://buddhanexus.net/tib/text/K12D0607=D0929_H0586
D0609=D0925 	H0587 	https://buddhanexus.net/tib/text/K12D0609=D0925_H0587
D0524=D0977 	H0588 	https://buddhanexus.net/tib/text/K12D0524=D0977_H0588
D0709=D0978 	H0589 	https://buddhanexus.net/tib/text/K12D0709=D0978_H0589
D0708=D0928 	H0590 	https://buddhanexus.net/tib/text/K12D0708=D0928_H0590
D0569=D0859 	H0591 	https://buddhanexus.net/tib/text/K12D0569=D0859_H0591
D0619=D1008 	H0592 	https://buddhanexus.net/tib/text/K12D0619=D1008_H0592
D0630=D1010 	H0593 	https://buddhanexus.net/tib/text/K12D0630=D1010_H0593
D0610=D0927 	H0594 	https://buddhanexus.net/tib/text/K12D0610=D0927_H0594
D0612=D0923 	H0595 	https://buddhanexus.net/tib/text/K12D0612=D0923_H0595
D0523=D0887 	H0596 	https://buddhanexus.net/tib/text/K12D0523=D0887_H0596
D0606=D0958 	H0597 	https://buddhanexus.net/tib/text/K12D0606=D0958_H0597
D0614=D0915 	H0598 	https://buddhanexus.net/tib/text/K12D0614=D0915_H0598
D0654=D0975 	H0599 	https://buddhanexus.net/tib/text/K12D0654=D0975_H0599
D0611=D0143=D0918 	H0600 	https://buddhanexus.net/tib/text/K12D0611=D0143=D0918_H0600
D0526=D0141=D0916 	H0601 	https://buddhanexus.net/tib/text/K12D0526=D0141=D0916_H0601
D0575=D0917 	H0602 	https://buddhanexus.net/tib/text/K12D0575=D0917_H0602
D0633=D0924 	H0603 	https://buddhanexus.net/tib/text/K12D0633=D0924_H0603
D0603=D0913 	H0604 	https://buddhanexus.net/tib/text/K12D0603=D0913_H0604
D0516=D0886 	H0605 	https://buddhanexus.net/tib/text/K12D0516=D0886_H0605
D0529=D0888 	H0606 	https://buddhanexus.net/tib/text/K12D0529=D0888_H0606
D0626=D1019 	H0607 	https://buddhanexus.net/tib/text/K12D0626=D1019_H0607
D0718=D1037 	H0608 	https://buddhanexus.net/tib/text/K12D0718=D1037_H0608
D0731 	H0609 	https://buddhanexus.net/tib/text/K12D0731_H0609
D0627=D1052 	H0610 	https://buddhanexus.net/tib/text/K12D0627=D1052_H0610
D0631=D0963 	H0611 	https://buddhanexus.net/tib/text/K12D0631=D0963_H0611
D0632 	H0612 	https://buddhanexus.net/tib/text/K12D0632_H0612
D0634=D0874 	H0613 	https://buddhanexus.net/tib/text/K12D0634=D0874_H0613
D0635=D0875 	H0614 	https://buddhanexus.net/tib/text/K12D0635=D0875_H0614
D0636=D0876 	H0615 	https://buddhanexus.net/tib/text/K12D0636=D0876_H0615
D0637=D0877 	H0616 	https://buddhanexus.net/tib/text/K12D0637=D0877_H0616
D0638=D0878 	H0617 	https://buddhanexus.net/tib/text/K12D0638=D0878_H0617
D0639=D0879 	H0618 	https://buddhanexus.net/tib/text/K12D0639=D0879_H0618
D0640=D0880 	H0619 	https://buddhanexus.net/tib/text/K12D0640=D0880_H0619
D0641=D0881 	H0620 	https://buddhanexus.net/tib/text/K12D0641=D0881_H0620
D0642 	H0621 	https://buddhanexus.net/tib/text/K12D0642_H0621
D0643=D0890 	H0622 	https://buddhanexus.net/tib/text/K12D0643=D0890_H0622
D0771=D0972 	H0623 	https://buddhanexus.net/tib/text/K12D0771=D0972_H0623
D0656=D1061 	H0624 	https://buddhanexus.net/tib/text/K12D0656=D1061_H0624
D0657=D0235=D1063 	H0625 	https://buddhanexus.net/tib/text/K12D0657=D0235=D1063_H0625
D0658=D0234=D1064 	H0626 	https://buddhanexus.net/tib/text/K12D0658=D0234=D1064_H0626
D0659=D1065 	H0627 	https://buddhanexus.net/tib/text/K12D0659=D1065_H0627
D0666 	H0628 	https://buddhanexus.net/tib/text/K12D0666_H0628
D0665=D1084 	H0629 	https://buddhanexus.net/tib/text/K12D0665=D1084_H0629
D0660=D0997 	H0630 	https://buddhanexus.net/tib/text/K12D0660=D0997_H0630
D0660=D0997.2 	H0630.2 	https://buddhanexus.net/tib/text/K12D0660=D0997-2_H0630-2
D0661=D0998 	H0631 	https://buddhanexus.net/tib/text/K12D0661=D0998_H0631
D0662=D1007 	H0632 	https://buddhanexus.net/tib/text/K12D0662=D1007_H0632
D0663 D0664 	H0633A H0633B 	https://buddhanexus.net/tib/text/K12D0663_D0664_H0633A_H0633B
D0667 	H0634 	https://buddhanexus.net/tib/text/K12D0667_H0634
D0668=D1085 	H0635 	https://buddhanexus.net/tib/text/K12D0668=D1085_H0635
D0670=D1087 	H0636 	https://buddhanexus.net/tib/text/K12D0670=D1087_H0636
D0669=D1086 	H0637 	https://buddhanexus.net/tib/text/K12D0669=D1086_H0637
D0671 	H0638 	https://buddhanexus.net/tib/text/K12D0671_H0638
D0672=D1088 	H0639 	https://buddhanexus.net/tib/text/K12D0672=D1088_H0639
D0673=D1089 	H0640 	https://buddhanexus.net/tib/text/K12D0673=D1089_H0640
D0616=D1083 	H0641 	https://buddhanexus.net/tib/text/K12D0616=D1083_H0641
D0540=D1078 	H0642 	https://buddhanexus.net/tib/text/K12D0540=D1078_H0642
D0649=D1077 	H0643 	https://buddhanexus.net/tib/text/K12D0649=D1077_H0643
D0647=D1079 	H0644 	https://buddhanexus.net/tib/text/K12D0647=D1079_H0644
D0646=D1080 	H0645 	https://buddhanexus.net/tib/text/K12D0646=D1080_H0645
D0648=D1081 	H0646 	https://buddhanexus.net/tib/text/K12D0648=D1081_H0646
